PLAYER_ID,PLAYER_NAME,SEASON,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,TARGET_NEXT,NEXT_SEASON
1628962,Udoka Azubuike,2022-23,36,10.0,3.5,0.3,3.3,0.2,0.4,0.5,0.819,0.0,0.35,-2.3,2.2,2023-24
1628963,Marvin Bagley III,2020-21,43,25.9,14.1,1.0,7.4,0.5,0.5,1.4,0.504,0.343,0.575,-2.0,11.3,2021-22
1628963,Marvin Bagley III,2021-22,48,23.9,11.3,0.8,7.0,0.5,0.4,0.8,0.504,0.237,0.663,-2.8,12.0,2022-23
1628963,Marvin Bagley III,2022-23,42,23.6,12.0,0.9,6.4,0.5,0.7,1.1,0.529,0.288,0.75,-5.5,11.7,2023-24
1628964,Mo Bamba,2019-20,62,14.2,5.4,0.7,4.9,0.4,1.4,0.7,0.462,0.346,0.674,0.3,8.0,2020-21
1628964,Mo Bamba,2020-21,46,15.8,8.0,0.8,5.8,0.3,1.3,0.8,0.472,0.322,0.682,-4.4,10.6,2021-22
1628964,Mo Bamba,2021-22,71,25.7,10.6,1.2,8.1,0.5,1.7,1.1,0.48,0.381,0.781,-5.3,6.6,2022-23
1628964,Mo Bamba,2022-23,49,15.7,6.6,0.9,4.6,0.3,0.9,0.6,0.485,0.387,0.661,0.2,4.4,2023-24
1628966,Keita Bates-Diop,2019-20,44,16.9,6.5,0.7,2.9,0.4,0.5,0.4,0.427,0.33,0.72,-3.9,2.6,2020-21
1628966,Keita Bates-Diop,2020-21,30,8.2,2.6,0.4,1.6,0.4,0.2,0.2,0.448,0.294,0.667,-1.2,5.7,2021-22
1628966,Keita Bates-Diop,2021-22,59,16.2,5.7,0.7,3.9,0.5,0.2,0.8,0.517,0.309,0.754,0.1,9.7,2022-23
1628966,Keita Bates-Diop,2022-23,67,21.7,9.7,1.5,3.7,0.7,0.3,0.8,0.508,0.394,0.793,-4.0,3.7,2023-24
1628969,Mikal Bridges,2019-20,73,28.0,9.1,1.8,4.0,1.4,0.6,1.0,0.51,0.361,0.844,1.6,13.5,2020-21
1628969,Mikal Bridges,2020-21,72,32.6,13.5,2.1,4.3,1.1,0.9,0.8,0.543,0.425,0.84,4.7,14.2,2021-22
1628969,Mikal Bridges,2021-22,82,34.8,14.2,2.3,4.2,1.2,0.4,0.8,0.534,0.369,0.834,7.0,20.1,2022-23
1628969,Mikal Bridges,2022-23,83,35.7,20.1,3.3,4.4,1.1,0.7,1.5,0.468,0.382,0.895,0.4,19.6,2023-24
1628970,Miles Bridges,2019-20,65,30.7,13.0,1.8,5.6,0.6,0.7,1.5,0.424,0.33,0.809,-6.1,12.7,2020-21
1628970,Miles Bridges,2020-21,66,29.3,12.7,2.2,6.0,0.7,0.8,1.6,0.503,0.4,0.867,-0.1,20.2,2021-22
1628970,Miles Bridges,2021-22,80,35.5,20.2,3.8,7.0,0.9,0.8,1.9,0.491,0.331,0.802,1.8,21.0,2023-24
1628971,Bruce Brown,2019-20,58,28.2,8.9,4.0,4.7,1.1,0.5,1.7,0.443,0.344,0.739,-2.4,8.8,2020-21
1628971,Bruce Brown,2020-21,65,22.3,8.8,1.6,5.4,0.9,0.4,0.8,0.556,0.288,0.735,1.1,9.0,2021-22
1628971,Bruce Brown,2021-22,72,24.6,9.0,2.1,4.8,1.1,0.7,0.8,0.506,0.404,0.758,-0.6,11.5,2022-23
1628971,Bruce Brown,2022-23,80,28.5,11.5,3.4,4.1,1.1,0.6,1.5,0.483,0.358,0.758,0.4,10.8,2023-24
1628972,Troy Brown Jr.,2019-20,69,25.8,10.4,2.6,5.6,1.2,0.1,1.1,0.439,0.341,0.784,-3.3,4.7,2020-21
1628972,Troy Brown Jr.,2020-21,34,15.4,4.7,0.9,3.1,0.3,0.2,0.6,0.431,0.314,0.714,0.8,4.3,2021-22
1628972,Troy Brown Jr.,2021-22,66,16.0,4.3,1.0,3.1,0.5,0.1,0.4,0.419,0.353,0.769,-0.7,7.1,2022-23
1628972,Troy Brown Jr.,2022-23,76,24.5,7.1,1.3,4.1,0.8,0.2,0.6,0.43,0.381,0.872,-0.2,4.2,2023-24
1628973,Jalen Brunson,2019-20,57,17.9,8.2,3.3,2.4,0.4,0.1,1.2,0.466,0.358,0.813,3.0,12.6,2020-21
1628973,Jalen Brunson,2020-21,68,25.0,12.6,3.5,3.4,0.5,0.0,1.2,0.523,0.405,0.795,2.4,16.3,2021-22
1628973,Jalen Brunson,2021-22,79,31.9,16.3,4.8,3.9,0.8,0.0,1.6,0.502,0.373,0.84,2.9,24.0,2022-23
1628973,Jalen Brunson,2022-23,68,35.0,24.0,6.2,3.5,0.9,0.2,2.1,0.491,0.416,0.829,2.2,28.7,2023-24
1628975,Jevon Carter,2019-20,58,16.3,4.9,1.4,2.0,0.8,0.3,0.6,0.416,0.425,0.852,-0.2,4.1,2020-21
1628975,Jevon Carter,2020-21,60,11.9,4.1,1.2,1.5,0.5,0.2,0.3,0.422,0.371,0.571,0.5,4.2,2021-22
1628975,Jevon Carter,2021-22,66,13.7,4.2,1.5,1.7,0.4,0.2,0.5,0.387,0.388,0.833,-0.8,8.0,2022-23
1628975,Jevon Carter,2022-23,81,22.4,8.0,2.4,2.5,0.8,0.4,1.0,0.423,0.421,0.816,0.8,5.0,2023-24
1628976,Wendell Carter Jr.,2019-20,43,29.2,11.3,1.2,9.4,0.8,0.8,1.7,0.534,0.207,0.737,-0.7,11.2,2020-21
1628976,Wendell Carter Jr.,2020-21,54,25.5,11.2,1.9,8.2,0.6,0.8,1.4,0.503,0.294,0.732,-4.5,15.0,2021-22
1628976,Wendell Carter Jr.,2021-22,62,29.9,15.0,2.8,10.5,0.6,0.7,1.9,0.525,0.327,0.691,-2.2,15.2,2022-23
1628976,Wendell Carter Jr.,2022-23,57,29.6,15.2,2.3,8.7,0.5,0.6,1.9,0.525,0.356,0.738,-0.7,11.0,2023-24
1628977,Hamidou Diallo,2019-20,46,19.5,6.9,0.8,3.6,0.8,0.2,1.1,0.446,0.281,0.603,0.3,11.6,2020-21
1628977,Hamidou Diallo,2020-21,52,23.6,11.6,1.9,5.2,0.8,0.5,1.5,0.477,0.341,0.64,-3.7,11.0,2021-22
1628977,Hamidou Diallo,2021-22,58,21.9,11.0,1.3,4.8,1.2,0.3,1.0,0.496,0.247,0.65,-3.6,9.3,2022-23
1628978,Donte DiVincenzo,2019-20,66,23.0,9.2,2.3,4.8,1.3,0.3,1.4,0.455,0.336,0.733,6.2,10.4,2020-21
1628978,Donte DiVincenzo,2020-21,66,27.5,10.4,3.1,5.8,1.1,0.2,1.4,0.42,0.379,0.718,4.6,9.0,2021-22
1628978,Donte DiVincenzo,2021-22,42,23.9,9.0,2.8,4.0,1.1,0.2,1.7,0.351,0.339,0.843,-1.8,9.4,2022-23
1628978,Donte DiVincenzo,2022-23,72,26.3,9.4,3.5,4.5,1.3,0.1,1.6,0.435,0.397,0.817,1.7,15.5,2023-24
1628981,Bruno Fernando,2019-20,56,12.7,4.3,0.9,3.5,0.3,0.3,0.8,0.518,0.135,0.569,-1.7,1.5,2020-21
1628981,Bruno Fernando,2020-21,33,6.8,1.5,0.3,2.4,0.1,0.1,0.6,0.409,0.0,0.682,-0.7,2.9,2021-22
1628981,Bruno Fernando,2021-22,30,5.1,2.9,0.2,1.8,0.0,0.4,0.5,0.655,0.5,0.625,-1.1,3.9,2022-23
1628981,Bruno Fernando,2022-23,39,10.4,3.9,0.8,3.5,0.2,0.9,0.6,0.527,0.0,0.7,-1.9,6.3,2023-24
1628983,Shai Gilgeous-Alexander,2019-20,70,34.7,19.0,3.3,5.9,1.1,0.7,1.9,0.471,0.347,0.807,2.2,23.7,2020-21
1628983,Shai Gilgeous-Alexander,2020-21,35,33.7,23.7,5.9,4.7,0.8,0.7,3.0,0.508,0.418,0.808,-5.3,24.5,2021-22
1628983,Shai Gilgeous-Alexander,2021-22,56,34.7,24.5,5.9,5.0,1.3,0.8,2.8,0.453,0.3,0.81,-4.7,31.4,2022-23
1628983,Shai Gilgeous-Alexander,2022-23,68,35.5,31.4,5.5,4.8,1.6,1.0,2.8,0.51,0.345,0.905,2.2,30.1,2023-24
1628984,Devonte' Graham,2019-20,63,35.1,18.2,7.5,3.4,1.0,0.2,2.9,0.382,0.373,0.82,-2.9,14.8,2020-21
1628984,Devonte' Graham,2020-21,55,30.2,14.8,5.4,2.7,0.9,0.1,1.5,0.377,0.375,0.842,1.8,11.9,2021-22
1628984,Devonte' Graham,2021-22,76,28.4,11.9,4.2,2.3,0.9,0.2,1.4,0.363,0.341,0.843,0.5,7.4,2022-23
1628984,Devonte' Graham,2022-23,73,18.3,7.4,2.7,1.7,0.6,0.2,0.7,0.374,0.352,0.748,-2.2,5.0,2023-24
1628988,Aaron Holiday,2019-20,66,24.5,9.5,3.4,2.4,0.8,0.2,1.3,0.414,0.394,0.851,1.7,7.2,2020-21
1628988,Aaron Holiday,2020-21,66,17.8,7.2,1.9,1.3,0.7,0.2,1.0,0.39,0.368,0.819,0.0,6.3,2021-22
1628988,Aaron Holiday,2021-22,63,16.2,6.3,2.4,1.9,0.7,0.1,1.1,0.447,0.379,0.868,-0.6,3.9,2022-23
1628988,Aaron Holiday,2022-23,63,13.4,3.9,1.4,1.2,0.6,0.2,0.6,0.418,0.409,0.844,0.3,6.6,2023-24
1628989,Kevin Huerter,2019-20,56,31.4,12.2,3.8,4.1,0.9,0.5,1.6,0.413,0.38,0.828,-4.3,11.9,2020-21
1628989,Kevin Huerter,2020-21,69,30.8,11.9,3.5,3.3,1.2,0.3,1.1,0.432,0.363,0.781,1.0,12.1,2021-22
1628989,Kevin Huerter,2021-22,74,29.6,12.1,2.7,3.4,0.7,0.4,1.2,0.454,0.389,0.808,2.3,15.2,2022-23
1628989,Kevin Huerter,2022-23,75,29.4,15.2,2.9,3.3,1.1,0.3,1.3,0.485,0.402,0.725,3.0,10.2,2023-24
1628990,Chandler Hutchison,2019-20,28,18.8,7.8,0.9,3.9,1.0,0.3,1.0,0.457,0.316,0.59,-5.1,4.3,2020-21
1628991,Jaren Jackson Jr.,2019-20,57,28.5,17.4,1.4,4.6,0.7,1.6,1.7,0.469,0.394,0.747,-1.8,16.3,2021-22
1628991,Jaren Jackson Jr.,2021-22,78,27.3,16.3,1.1,5.8,0.9,2.3,1.7,0.415,0.319,0.823,4.6,18.6,2022-23
1628991,Jaren Jackson Jr.,2022-23,63,28.4,18.6,1.0,6.8,1.0,3.0,1.7,0.506,0.355,0.788,5.8,22.5,2023-24
1628993,Alize Johnson,2019-20,17,6.9,2.0,0.4,2.8,0.2,0.1,0.4,0.414,0.375,0.7,1.5,5.2,2020-21
1628993,Alize Johnson,2020-21,18,10.5,5.2,0.8,5.0,0.3,0.3,0.5,0.588,0.167,1.0,-1.0,1.8,2021-22
1628995,Kevin Knox II,2019-20,65,17.9,6.4,0.9,2.8,0.4,0.4,0.7,0.359,0.327,0.653,-2.8,3.9,2020-21
1628995,Kevin Knox II,2020-21,42,11.1,3.9,0.5,1.5,0.3,0.1,0.4,0.392,0.393,0.8,-0.8,3.1,2021-22
1628995,Kevin Knox II,2021-22,30,7.4,3.1,0.3,1.5,0.1,0.1,0.2,0.365,0.278,0.727,-2.3,6.6,2022-23
1628995,Kevin Knox II,2022-23,63,15.1,6.6,0.5,2.8,0.4,0.2,0.8,0.458,0.349,0.767,-3.6,7.2,2023-24
1628997,Caleb Martin,2019-20,18,17.6,6.2,1.3,2.1,0.7,0.4,0.8,0.44,0.541,0.81,0.3,5.0,2020-21
1628997,Caleb Martin,2020-21,53,15.4,5.0,1.3,2.7,0.7,0.2,0.6,0.375,0.248,0.641,-1.9,9.2,2021-22
1628997,Caleb Martin,2021-22,60,22.9,9.2,1.1,3.8,1.0,0.5,0.9,0.507,0.413,0.763,2.6,9.6,2022-23
1628997,Caleb Martin,2022-23,71,29.3,9.6,1.6,4.8,1.0,0.4,1.1,0.464,0.356,0.805,-0.1,10.0,2023-24
1628998,Cody Martin,2019-20,48,18.8,5.0,2.0,3.3,0.8,0.2,0.9,0.43,0.234,0.646,-1.4,4.0,2020-21
1628998,Cody Martin,2020-21,52,16.3,4.0,1.7,3.1,0.7,0.2,0.8,0.441,0.276,0.581,-0.1,7.7,2021-22
1628998,Cody Martin,2021-22,71,26.3,7.7,2.5,4.0,1.2,0.5,0.9,0.482,0.384,0.701,-0.4,7.5,2023-24
1629001,De'Anthony Melton,2019-20,60,19.5,7.6,2.9,3.7,1.3,0.3,1.4,0.401,0.286,0.769,2.0,9.1,2020-21
1629001,De'Anthony Melton,2020-21,52,20.1,9.1,2.5,3.1,1.2,0.6,1.3,0.438,0.412,0.804,2.3,10.8,2021-22
1629001,De'Anthony Melton,2021-22,73,22.7,10.8,2.7,4.5,1.4,0.5,1.5,0.404,0.374,0.75,3.0,10.1,2022-23
1629001,De'Anthony Melton,2022-23,77,27.9,10.1,2.6,4.1,1.6,0.5,1.3,0.425,0.39,0.793,1.3,11.1,2023-24
1629002,Chimezie Metu,2019-20,18,5.8,3.2,0.6,1.8,0.2,0.3,0.6,0.571,0.0,0.769,-0.5,6.3,2020-21
1629002,Chimezie Metu,2020-21,36,13.6,6.3,0.8,3.1,0.4,0.5,0.8,0.508,0.351,0.721,-1.6,8.9,2021-22
1629002,Chimezie Metu,2021-22,60,21.3,8.9,1.0,5.6,0.9,0.5,1.0,0.452,0.306,0.78,-2.6,4.9,2022-23
1629002,Chimezie Metu,2022-23,66,10.4,4.9,0.6,3.0,0.3,0.3,0.5,0.589,0.237,0.74,1.3,6.5,2023-24
1629003,Shake Milton,2019-20,40,20.1,9.4,2.6,2.2,0.5,0.2,1.2,0.484,0.43,0.785,-0.1,13.0,2020-21
1629003,Shake Milton,2020-21,63,23.2,13.0,3.1,2.3,0.6,0.3,1.6,0.45,0.35,0.83,2.1,8.2,2021-22
1629003,Shake Milton,2021-22,55,21.4,8.2,2.5,2.6,0.5,0.3,0.8,0.429,0.323,0.836,-0.5,8.4,2022-23
1629003,Shake Milton,2022-23,76,20.6,8.4,3.2,2.5,0.3,0.2,1.2,0.479,0.378,0.853,1.9,4.5,2023-24
1629004,Svi Mykhailiuk,2019-20,56,22.6,9.0,1.9,1.9,0.7,0.1,1.1,0.41,0.404,0.814,-0.1,8.5,2020-21
1629004,Svi Mykhailiuk,2020-21,66,20.1,8.5,1.7,2.5,0.8,0.2,1.3,0.411,0.334,0.76,-3.5,4.6,2021-22
1629004,Svi Mykhailiuk,2021-22,56,12.8,4.6,0.8,1.6,0.5,0.1,0.6,0.389,0.306,0.865,-1.4,6.9,2022-23
1629004,Svi Mykhailiuk,2022-23,32,14.6,6.9,1.7,1.7,0.5,0.1,0.8,0.445,0.424,0.667,0.6,4.0,2023-24
1629006,Josh Okogie,2019-20,62,25.0,8.6,1.6,4.3,1.1,0.4,1.4,0.427,0.266,0.796,-2.6,5.4,2020-21
1629006,Josh Okogie,2020-21,59,20.3,5.4,1.1,2.6,0.9,0.5,0.7,0.402,0.269,0.769,-3.3,2.7,2021-22
1629006,Josh Okogie,2021-22,49,10.5,2.7,0.5,1.4,0.5,0.2,0.5,0.404,0.298,0.686,0.8,7.3,2022-23
1629006,Josh Okogie,2022-23,72,18.8,7.3,1.5,3.5,0.8,0.5,0.9,0.391,0.335,0.724,1.5,4.6,2023-24
1629008,Michael Porter Jr.,2019-20,55,16.4,9.3,0.8,4.7,0.5,0.5,0.9,0.509,0.422,0.833,0.4,19.0,2020-21
1629008,Michael Porter Jr.,2020-21,61,31.3,19.0,1.1,7.3,0.7,0.9,1.3,0.542,0.445,0.791,5.9,17.4,2022-23
1629008,Michael Porter Jr.,2022-23,62,29.0,17.4,1.0,5.5,0.6,0.5,1.1,0.487,0.414,0.8,6.7,16.7,2023-24
1629010,Jerome Robinson,2019-20,63,15.5,5.1,1.4,2.0,0.4,0.3,0.8,0.371,0.32,0.702,-0.5,4.9,2020-21
1629010,Jerome Robinson,2020-21,17,17.9,4.9,1.5,2.2,0.7,0.4,1.1,0.295,0.262,0.8,-5.9,1.4,2023-24
1629011,Mitchell Robinson,2019-20,61,23.2,9.7,0.6,7.0,0.9,2.0,0.6,0.742,0.0,0.568,-1.8,8.3,2020-21
1629011,Mitchell Robinson,2020-21,31,27.5,8.3,0.5,8.1,1.1,1.5,0.8,0.653,0.0,0.491,-0.5,8.5,2021-22
1629011,Mitchell Robinson,2021-22,72,25.7,8.5,0.5,8.6,0.8,1.8,0.8,0.761,0.0,0.486,-1.1,7.4,2022-23
1629011,Mitchell Robinson,2022-23,59,26.9,7.4,0.9,9.4,0.9,1.8,0.7,0.671,0.0,0.484,3.1,5.6,2023-24
1629012,Collin Sexton,2019-20,65,33.0,20.8,3.0,3.1,1.0,0.1,2.4,0.472,0.38,0.846,-6.1,24.3,2020-21
1629012,Collin Sexton,2020-21,60,35.3,24.3,4.4,3.1,1.0,0.2,2.8,0.475,0.371,0.815,-6.3,14.3,2022-23
1629012,Collin Sexton,2022-23,48,23.9,14.3,2.9,2.2,0.6,0.1,1.8,0.506,0.393,0.819,-0.6,18.7,2023-24
1629013,Landry Shamet,2019-20,53,27.4,9.3,1.9,1.9,0.4,0.2,0.8,0.404,0.375,0.855,2.3,9.3,2020-21
1629013,Landry Shamet,2020-21,61,23.0,9.3,1.6,1.8,0.5,0.2,0.8,0.408,0.387,0.846,0.9,8.3,2021-22
1629013,Landry Shamet,2021-22,69,20.8,8.3,1.6,1.8,0.4,0.1,0.6,0.394,0.368,0.84,2.0,8.7,2022-23
1629013,Landry Shamet,2022-23,40,20.2,8.7,2.3,1.7,0.7,0.1,0.9,0.377,0.377,0.882,1.0,7.1,2023-24
1629014,Anfernee Simons,2019-20,70,20.7,8.3,1.4,2.2,0.4,0.1,0.9,0.399,0.332,0.826,-3.5,7.8,2020-21
1629014,Anfernee Simons,2020-21,64,17.3,7.8,1.4,2.2,0.3,0.1,0.7,0.419,0.426,0.807,0.7,17.3,2021-22
1629014,Anfernee Simons,2021-22,57,29.5,17.3,3.9,2.6,0.5,0.1,2.0,0.443,0.405,0.888,-1.5,21.1,2022-23
1629014,Anfernee Simons,2022-23,62,35.0,21.1,4.1,2.6,0.7,0.2,2.1,0.447,0.377,0.894,-1.2,22.6,2023-24
1629018,Gary Trent Jr.,2019-20,61,21.8,8.9,1.0,1.6,0.8,0.3,0.3,0.444,0.418,0.822,-0.9,15.3,2020-21
1629018,Gary Trent Jr.,2020-21,58,31.1,15.3,1.4,2.6,1.0,0.2,0.7,0.408,0.385,0.783,-1.0,18.3,2021-22
1629018,Gary Trent Jr.,2021-22,70,35.0,18.3,2.0,2.7,1.7,0.3,1.0,0.414,0.383,0.853,2.4,17.4,2022-23
1629018,Gary Trent Jr.,2022-23,66,32.1,17.4,1.6,2.6,1.6,0.2,0.8,0.433,0.369,0.839,-0.8,13.7,2023-24
1629020,Jarred Vanderbilt,2020-21,64,17.8,5.4,1.2,5.8,1.0,0.7,0.8,0.606,0.2,0.559,-0.8,6.9,2021-22
1629020,Jarred Vanderbilt,2021-22,74,25.4,6.9,1.3,8.4,1.3,0.6,1.0,0.587,0.143,0.656,2.2,7.9,2022-23
1629020,Jarred Vanderbilt,2022-23,78,24.1,7.9,2.4,7.5,1.1,0.3,1.2,0.548,0.322,0.691,-1.3,5.2,2023-24
1629021,Moritz Wagner,2019-20,45,18.6,8.7,1.2,4.9,0.6,0.4,1.5,0.545,0.313,0.821,-2.0,6.9,2020-21
1629021,Moritz Wagner,2020-21,45,16.0,6.9,1.1,3.2,0.6,0.4,1.0,0.454,0.341,0.816,-3.2,9.0,2021-22
1629021,Moritz Wagner,2021-22,63,15.2,9.0,1.4,3.7,0.3,0.2,0.9,0.497,0.328,0.806,-2.4,10.5,2022-23
1629021,Moritz Wagner,2022-23,57,19.5,10.5,1.5,4.5,0.6,0.2,1.2,0.5,0.313,0.841,-0.5,10.9,2023-24
1629022,Lonnie Walker IV,2019-20,61,16.2,6.4,1.1,2.3,0.5,0.2,0.7,0.426,0.406,0.721,-0.1,11.2,2020-21
1629022,Lonnie Walker IV,2020-21,60,25.4,11.2,1.7,2.6,0.5,0.3,1.1,0.42,0.355,0.814,-3.5,12.1,2021-22
1629022,Lonnie Walker IV,2021-22,70,23.0,12.1,2.2,2.6,0.6,0.3,1.0,0.407,0.314,0.784,-1.1,11.7,2022-23
1629022,Lonnie Walker IV,2022-23,56,23.2,11.7,1.1,1.9,0.5,0.3,0.8,0.448,0.365,0.858,-3.7,9.7,2023-24
1629023,P.J. Washington,2019-20,58,30.3,12.2,2.1,5.4,0.9,0.8,1.6,0.455,0.374,0.647,-3.8,12.9,2020-21
1629023,P.J. Washington,2020-21,64,30.5,12.9,2.5,6.5,1.1,1.2,2.0,0.44,0.386,0.745,0.5,10.3,2021-22
1629023,P.J. Washington,2021-22,65,27.2,10.3,2.3,5.2,0.9,0.9,1.3,0.47,0.365,0.716,2.2,15.7,2022-23
1629023,P.J. Washington,2022-23,73,32.6,15.7,2.4,4.9,0.9,1.1,1.5,0.444,0.348,0.73,-5.1,12.9,2023-24
1629026,Kenrich Williams,2019-20,39,21.3,3.5,1.5,4.8,0.7,0.5,0.6,0.347,0.258,0.346,-0.7,8.0,2020-21
1629026,Kenrich Williams,2020-21,66,21.6,8.0,2.3,4.1,0.8,0.3,1.2,0.533,0.444,0.571,-2.7,7.4,2021-22
1629026,Kenrich Williams,2021-22,49,21.9,7.4,2.2,4.5,0.9,0.2,0.9,0.461,0.339,0.545,0.5,8.0,2022-23
1629026,Kenrich Williams,2022-23,53,22.8,8.0,2.0,4.9,0.8,0.3,0.6,0.517,0.373,0.436,1.4,4.7,2023-24
1629027,Trae Young,2019-20,60,35.3,29.6,9.3,4.3,1.1,0.1,4.8,0.437,0.361,0.86,-3.8,25.3,2020-21
1629027,Trae Young,2020-21,63,33.7,25.3,9.4,3.9,0.8,0.2,4.1,0.438,0.343,0.886,4.2,28.4,2021-22
1629027,Trae Young,2021-22,76,34.9,28.4,9.7,3.7,0.9,0.1,4.0,0.46,0.382,0.904,2.1,26.2,2022-23
1629027,Trae Young,2022-23,73,34.8,26.2,10.2,3.0,1.1,0.1,4.1,0.429,0.335,0.886,1.4,25.7,2023-24
1629028,Deandre Ayton,2019-20,38,32.5,18.2,1.9,11.5,0.7,1.5,2.1,0.546,0.231,0.753,2.6,14.4,2020-21
1629028,Deandre Ayton,2020-21,69,30.6,14.4,1.4,10.5,0.6,1.2,1.5,0.626,0.2,0.769,4.0,17.2,2021-22
1629028,Deandre Ayton,2021-22,58,29.5,17.2,1.4,10.2,0.7,0.7,1.6,0.634,0.368,0.746,5.9,18.0,2022-23
1629028,Deandre Ayton,2022-23,67,30.4,18.0,1.7,10.0,0.6,0.8,1.8,0.589,0.292,0.76,-0.1,16.7,2023-24
1629029,Luka Dončić,2019-20,61,33.6,28.8,8.8,9.4,1.0,0.2,4.3,0.463,0.316,0.758,4.1,27.7,2020-21
1629029,Luka Dončić,2020-21,66,34.3,27.7,8.6,8.0,1.0,0.5,4.3,0.479,0.35,0.73,2.5,28.4,2021-22
1629029,Luka Dončić,2021-22,65,35.4,28.4,8.7,9.1,1.2,0.6,4.5,0.457,0.353,0.744,2.2,32.4,2022-23
1629029,Luka Dončić,2022-23,66,36.2,32.4,8.0,8.6,1.4,0.5,3.6,0.496,0.342,0.742,1.9,33.9,2023-24
1629033,Theo Pinson,2019-20,33,11.1,3.6,1.7,1.6,0.5,0.1,1.0,0.29,0.188,0.938,-1.2,0.1,2020-21
1629033,Theo Pinson,2020-21,17,2.0,0.1,0.1,0.3,0.0,0.0,0.1,0.111,0.0,0.0,-0.9,2.5,2021-22
1629033,Theo Pinson,2021-22,19,7.8,2.5,0.9,1.1,0.3,0.1,0.3,0.359,0.333,1.0,-2.2,2.4,2022-23
1629035,Carsen Edwards,2019-20,37,9.5,3.3,0.6,1.3,0.3,0.1,0.4,0.328,0.316,0.684,-1.3,4.0,2020-21
1629048,Goga Bitadze,2019-20,54,8.7,3.2,0.4,2.0,0.2,0.7,0.5,0.467,0.19,0.727,-0.3,5.1,2020-21
1629048,Goga Bitadze,2020-21,45,12.5,5.1,0.8,3.3,0.2,1.3,0.4,0.428,0.253,0.738,-0.4,7.0,2021-22
1629048,Goga Bitadze,2021-22,50,14.6,7.0,1.1,3.5,0.4,0.8,0.9,0.52,0.288,0.681,-0.6,4.4,2022-23
1629048,Goga Bitadze,2022-23,38,12.0,4.4,1.0,3.6,0.4,0.7,0.6,0.552,0.231,0.548,0.7,5.0,2023-24
1629052,Oshae Brissett,2019-20,19,7.1,1.9,0.4,1.4,0.2,0.1,0.4,0.361,0.2,0.8,1.8,10.9,2020-21
1629052,Oshae Brissett,2020-21,21,24.7,10.9,0.9,5.5,0.9,1.0,0.5,0.483,0.423,0.769,2.8,9.1,2021-22
1629052,Oshae Brissett,2021-22,67,23.3,9.1,1.1,5.3,0.7,0.4,0.8,0.411,0.35,0.695,-3.3,6.1,2022-23
1629052,Oshae Brissett,2022-23,65,16.7,6.1,0.7,3.4,0.5,0.2,0.5,0.386,0.31,0.717,0.3,3.7,2023-24
1629056,Terence Davis,2019-20,72,16.8,7.5,1.6,3.3,0.5,0.2,1.1,0.456,0.388,0.864,2.8,8.7,2020-21
1629056,Terence Davis,2020-21,61,17.6,8.7,1.4,2.5,0.7,0.2,1.0,0.428,0.367,0.818,-1.1,10.4,2021-22
1629056,Terence Davis,2021-22,30,17.9,10.4,1.3,3.1,0.8,0.4,1.1,0.423,0.329,0.818,2.0,6.7,2022-23
1629057,Robert Williams III,2019-20,29,13.4,5.2,0.9,4.4,0.8,1.2,0.7,0.727,0.0,0.647,1.2,8.0,2020-21
1629057,Robert Williams III,2020-21,52,18.9,8.0,1.8,6.9,0.8,1.8,1.0,0.721,0.0,0.616,0.2,10.0,2021-22
1629057,Robert Williams III,2021-22,61,29.6,10.0,2.0,9.6,0.9,2.2,1.0,0.736,0.0,0.722,6.1,8.0,2022-23
1629060,Rui Hachimura,2019-20,48,30.1,13.5,1.8,6.1,0.8,0.2,1.1,0.466,0.287,0.829,-5.3,13.8,2020-21
1629060,Rui Hachimura,2020-21,57,31.5,13.8,1.4,5.5,0.8,0.1,1.2,0.478,0.328,0.77,-1.9,11.3,2021-22
1629060,Rui Hachimura,2021-22,42,22.5,11.3,1.1,3.8,0.5,0.2,0.8,0.491,0.447,0.697,-3.0,11.2,2022-23
1629060,Rui Hachimura,2022-23,63,23.3,11.2,0.9,4.5,0.3,0.4,0.8,0.486,0.319,0.739,-0.4,13.6,2023-24
1629066,Rodions Kurucs,2019-20,47,14.5,4.6,1.1,2.9,0.5,0.1,1.0,0.446,0.367,0.632,-0.6,1.5,2020-21
1629067,Isaac Bonga,2019-20,66,18.9,5.0,1.2,3.4,0.7,0.3,0.9,0.504,0.352,0.812,-0.5,2.0,2020-21
1629067,Isaac Bonga,2020-21,40,10.8,2.0,0.6,1.7,0.3,0.2,0.6,0.37,0.277,0.625,-0.9,0.8,2021-22
1629076,Tyler Cook,2020-21,32,13.7,4.9,0.5,3.0,0.3,0.1,0.7,0.67,0.5,0.486,-1.1,3.4,2021-22
1629103,Kelan Martin,2019-20,31,16.0,6.4,0.7,3.1,0.2,0.3,0.6,0.392,0.26,0.968,-0.7,4.5,2020-21
1629103,Kelan Martin,2020-21,35,9.2,4.5,0.5,2.2,0.3,0.3,0.5,0.449,0.4,0.9,2.7,5.7,2021-22
1629109,Gary Clark,2019-20,42,13.5,3.7,0.4,2.6,0.1,0.5,0.2,0.406,0.351,0.9,-1.3,3.1,2020-21
1629109,Gary Clark,2020-21,39,16.8,3.1,0.8,2.9,0.3,0.2,0.4,0.303,0.287,0.8,-2.8,2.7,2021-22
